symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2017-08-04 00:00:00+00:00,167.21,170.07,166.48,167.4,14653397,165.5055017374,168.3363475897,164.7829431807,165.6935649234,14653397,0.0,1.0
NVDA,2017-08-07 00:00:00+00:00,172.35,172.37,168.0,168.39,17743004,170.5931058217,170.6129019465,166.2874486687,166.6734731031,17743004,0.0,1.0
NVDA,2017-08-08 00:00:00+00:00,170.3,174.56,168.71,173.89,18632853,168.5640030254,172.7805776167,166.9902111005,172.1174074345,18632853,0.0,1.0
NVDA,2017-08-09 00:00:00+00:00,172.11,172.21,167.67,168.43,13060514,170.3555523236,170.4545329478,165.9608126088,166.7130653527,13060514,0.0,1.0
NVDA,2017-08-10 00:00:00+00:00,164.74,172.66,164.33,172.16,26065538,163.0606803195,170.8999457567,162.6548597602,170.4050426357,26065538,0.0,1.0
NVDA,2017-08-11 00:00:00+00:00,155.96,159.0,152.91,157.14,37272782,154.3701815141,157.37919249,151.3512724757,155.5381528797,37272782,0.0,1.0
NVDA,2017-08-14 00:00:00+00:00,168.4,168.55,159.2,159.67,31674266,166.6833711655,166.8318421018,157.5771537384,158.0423626722,31674266,0.0,1.0
NVDA,2017-08-15 00:00:00+00:00,166.98,169.67,165.59,168.61,18980198,165.2778463017,167.9404250929,163.9020156252,166.8912304763,18980198,0.0,1.0
NVDA,2017-08-16 00:00:00+00:00,165.15,168.54,163.84,167.59,14788247,163.4665008787,166.8219440394,162.1698547016,165.8816281094,14788247,0.0,1.0
NVDA,2017-08-17 00:00:00+00:00,161.47,165.5,161.38,164.81,12937916,159.8240139079,163.8129330635,159.7349313461,163.1299667564,12937916,0.0,1.0
NVDA,2017-08-18 00:00:00+00:00,161.5,164.36,159.64,163.67,14883408,159.8537080952,162.6845539475,158.0126684849,162.0015876405,14883408,0.0,1.0
NVDA,2017-08-21 00:00:00+00:00,159.15,162.95,157.37,162.49,15203637,157.5276634263,161.2889271462,155.7658083154,160.8336162748,15203637,0.0,1.0
NVDA,2017-08-22 00:00:00+00:00,162.55,162.79,159.71,160.49,11084658,161.0315775232,161.2693356199,158.2181067132,158.9908205272,11084658,0.14,1.0
NVDA,2017-08-23 00:00:00+00:00,165.8,166.25,160.85,161.2,14421053,164.251218415,164.6970148461,159.3474576722,159.6941882297,14421053,0.0,1.0
NVDA,2017-08-24 00:00:00+00:00,165.19,167.28,164.12,167.1,11592997,163.6469165861,165.7173933441,162.5869117386,165.5390747717,11592997,0.0,1.0
NVDA,2017-08-25 00:00:00+00:00,163.81,166.58,163.55,166.17,8753208,162.2798075305,165.023932229,162.0222362591,164.6177621472,8753208,0.0,1.0
NVDA,2017-08-28 00:00:00+00:00,164.97,165.1,162.33,164.58,9568908,163.4289716641,163.5577572998,160.8136326013,163.0426147571,9568908,0.0,1.0
NVDA,2017-08-29 00:00:00+00:00,164.7,165.58,162.261,162.59,7992338,163.1614938055,164.0332734931,160.7452771486,161.0712038727,7992338,0.0,1.0
NVDA,2017-08-30 00:00:00+00:00,165.68,166.13,164.27,165.5,9469680,164.1323393667,164.5781357978,162.735510549,163.9540207942,9469680,0.0,1.0
NVDA,2017-08-31 00:00:00+00:00,169.44,169.6,166.2,166.5,15022660,167.8572162137,168.0157216114,164.6474819093,164.9446795301,15022660,0.0,1.0
NVDA,2017-09-01 00:00:00+00:00,170.46,171.9,169.6,169.95,11017001,168.8676881243,170.2942367041,168.0157216114,168.362452169,11017001,0.0,1.0
NVDA,2017-09-05 00:00:00+00:00,165.91,168.5843,163.5625,168.38,17358768,164.3601908759,167.0095095334,162.0346194933,166.8071179536,17358768,0.0,1.0
NVDA,2017-09-06 00:00:00+00:00,165.81,167.8,164.4,167.24,9800559,164.2611250023,166.2325358868,162.8642961847,165.6777669947,9800559,0.0,1.0
NVDA,2017-09-07 00:00:00+00:00,166.58,167.89,164.95,166.49,8731886,165.023932229,166.321695173,163.4091584894,164.9347729427,8731886,0.0,1.0
NVDA,2017-09-08 00:00:00+00:00,163.69,166.71,162.71,166.11,12365074,162.1609284822,165.1527178646,161.190082921,164.5583226231,12365074,0.0,1.0
NVDA,2017-09-11 00:00:00+00:00,169.0,169.4325,165.32,165.54,13934287,167.4213263699,167.8497862732,163.7757022217,163.9936471436,13934287,0.0,1.0
NVDA,2017-09-12 00:00:00+00:00,169.61,170.0,166.97,170.0,10155905,168.0256281988,168.4119851058,165.410289136,168.4119851058,10155905,0.0,1.0
NVDA,2017-09-13 00:00:00+00:00,170.37,171.54,167.28,168.59,14340105,168.7785288381,169.9375995591,165.7173933441,167.0151562882,14340105,0.0,1.0
NVDA,2017-09-14 00:00:00+00:00,169.4,172.56,167.8,168.79,12728431,167.8175898643,170.9480714698,166.2325358868,167.2132880354,12728431,0.0,1.0
NVDA,2017-09-15 00:00:00+00:00,180.11,180.11,172.65,172.86,33338633,178.4275449259,178.4275449259,171.037230756,171.2452690905,33338633,0.0,1.0
NVDA,2017-09-18 00:00:00+00:00,187.55,191.2,184.86,185.14,41601951,185.7980459211,189.4139503072,183.1331739215,183.4105583676,41601951,0.0,1.0
NVDA,2017-09-19 00:00:00+00:00,187.35,189.85,184.615,185.51,21631434,185.599914174,188.0765610138,182.8904625312,183.7771020999,21631434,0.0,1.0
NVDA,2017-09-20 00:00:00+00:00,185.84,189.42,184.21,187.5,16435216,184.1040194827,187.6505777573,182.4892457432,185.7485129843,16435216,0.0,1.0
NVDA,2017-09-21 00:00:00+00:00,180.76,182.7,177.61,181.64,26631321,179.0714731043,180.9933510519,175.9508980861,179.9432527919,26631321,0.0,1.0
NVDA,2017-09-22 00:00:00+00:00,179.0,182.31,178.6,180.3,12196947,177.3279137291,180.6069941449,176.9316502347,178.6157700858,12196947,0.0,1.0
NVDA,2017-09-25 00:00:00+00:00,171.0,177.8,170.16,177.75,21628235,169.4026438417,176.139123246,168.5704905036,176.0895903092,21628235,0.0,1.0
NVDA,2017-09-26 00:00:00+00:00,171.96,178.68,170.35,176.45,27542805,170.3536762282,177.0109029336,168.7587156634,174.8017339525,27542805,0.0,1.0
NVDA,2017-09-27 00:00:00+00:00,175.73,176.27,172.75,175.62,17602299,174.0884596626,174.62341538,171.1362966296,173.9794872017,17602299,0.0,1.0
NVDA,2017-09-28 00:00:00+00:00,175.68,176.18,173.76,176.02,10801464,174.0389267258,174.5342560938,172.1368619529,174.375750696,10801464,0.0,1.0
NVDA,2017-09-29 00:00:00+00:00,178.77,179.73,177.25,179.08,14936876,177.1000622198,178.0510946063,175.5942609412,177.4071664279,14936876,0.0,1.0
NVDA,2017-10-02 00:00:00+00:00,179.0,181.98,177.0,180.8,12475560,177.3279137291,180.2800767621,175.3465962572,179.1110994537,12475560,0.0,1.0
NVDA,2017-10-03 00:00:00+00:00,179.37,180.58,177.58,179.25,9678430,177.6944574613,178.8931545318,175.9211783241,177.575578413,9678430,0.0,1.0
NVDA,2017-10-04 00:00:00+00:00,180.87,181.77,178.14,179.62,10621386,179.1804455652,180.0720384275,176.4759472162,177.9421221453,10621386,0.0,1.0
NVDA,2017-10-05 00:00:00+00:00,180.77,182.0,179.56,181.86,10830438,179.0813796916,180.2998899368,177.8826826212,180.1611977138,10830438,0.0,1.0
NVDA,2017-10-06 00:00:00+00:00,181.3,181.84,179.0,179.65,7911087,179.6064288217,180.1413845391,177.3279137291,177.9718419074,7911087,0.0,1.0
NVDA,2017-10-09 00:00:00+00:00,185.39,186.73,182.03,182.79,13986610,183.6582230516,184.9857057577,180.3296096989,181.0825103382,13986610,0.0,1.0
NVDA,2017-10-10 00:00:00+00:00,188.93,192.95,187.26,191.43,24261445,187.1651549767,191.1476030951,185.5107548877,189.6418018165,24261445,0.0,1.0
NVDA,2017-10-11 00:00:00+00:00,190.94,191.0,187.74,189.6,13051762,189.1563790359,189.2158185601,185.986271081,187.8288963298,13051762,0.0,1.0
NVDA,2017-10-12 00:00:00+00:00,191.03,193.09,189.9301,191.08,13036890,189.2455383221,191.2862953181,188.1559127785,189.2950712589,13036890,0.0,1.0
NVDA,2017-10-13 00:00:00+00:00,194.59,195.0,191.65,193.55,15626525,192.772283422,193.1784535037,189.8597467384,191.7419983366,15626525,0.0,1.0
NVDA,2017-10-16 00:00:00+00:00,197.93,198.048,193.24,195.8,14279032,196.0810836,196.1979813308,191.4348941285,193.9709804925,14279032,0.0,1.0
NVDA,2017-10-17 00:00:00+00:00,197.75,198.9,196.35,197.09,11482547,195.9027650275,197.0420225738,194.5158427972,195.2489302618,11482547,0.0,1.0
NVDA,2017-10-18 00:00:00+00:00,197.58,198.14,193.32,198.11,14066925,195.7343530424,196.2891219345,191.5141468274,196.2594021724,14066925,0.0,1.0
NVDA,2017-10-19 00:00:00+00:00,197.8,198.0,192.4501,194.44,14156573,195.9522979643,196.1504297115,190.652372793,192.6236846116,14156573,0.0,1.0
NVDA,2017-10-20 00:00:00+00:00,196.9,199.59,196.54,198.49,11006029,195.060705102,197.7255771016,194.704067957,196.6358524921,11006029,0.0,1.0
NVDA,2017-10-23 00:00:00+00:00,196.62,198.85,195.8,197.78,10592416,194.7833206559,196.992489637,193.9709804925,195.9324847896,10592416,0.0,1.0
NVDA,2017-10-24 00:00:00+00:00,198.68,198.75,195.94,196.99,9820462,196.8240776519,196.8934237634,194.1096727155,195.1498643882,9820462,0.0,1.0
NVDA,2017-10-25 00:00:00+00:00,193.66,199.22,191.17,197.08,20588601,191.8509707976,197.3590333693,189.3842305452,195.2390236744,20588601,0.0,1.0
NVDA,2017-10-26 00:00:00+00:00,195.69,196.16,193.81,194.78,7892651,193.8620080315,194.3276176374,191.999569608,192.9605085818,7892651,0.0,1.0
NVDA,2017-10-27 00:00:00+00:00,201.86,201.87,196.75,197.8,14174171,199.9743724321,199.9842790195,194.9121062916,195.9522979643,14174171,0.0,1.0
NVDA,2017-10-30 00:00:00+00:00,203.84,206.0899,201.22,201.86,12522329,201.9358767292,204.1647598192,199.3403508411,199.9743724321,12522329,0.0,1.0
NVDA,2017-10-31 00:00:00+00:00,206.81,207.89,204.9,205.13,10179802,204.8781331749,205.9480446097,202.9859749893,203.2138264986,10179802,0.0,1.0
NVDA,2017-11-01 00:00:00+00:00,207.2,209.97,204.6,209.35,12385654,205.2644900819,208.0086147804,202.6887773685,207.3944063641,12385654,0.0,1.0
NVDA,2017-11-02 00:00:00+00:00,205.94,207.81,203.65,206.0,8480413,204.0162600746,205.8687919108,201.7476515694,204.0756995988,8480413,0.0,1.0
NVDA,2017-11-03 00:00:00+00:00,208.69,208.69,205.341,207.2,8777981,206.7405715984,206.7405715984,203.4228554918,205.2644900819,8777981,0.0,1.0
NVDA,2017-11-06 00:00:00+00:00,209.63,209.98,206.7,207.2,9693716,207.6717908102,208.0185213678,204.7691607139,205.2644900819,9693716,0.0,1.0
NVDA,2017-11-07 00:00:00+00:00,212.03,212.9,210.0556,210.55,10580672,210.0493717764,210.9112448766,208.0934151682,208.5831968472,10580672,0.0,1.0
NVDA,2017-11-08 00:00:00+00:00,209.16,212.0,207.2401,211.85,12911093,207.2061812043,210.0196520143,205.3042154972,209.8710532039,12911093,0.0,1.0
NVDA,2017-11-09 00:00:00+00:00,205.32,206.33,200.37,205.27,20123846,203.4020516584,204.4026169817,198.4982909156,203.3525187216,20123846,0.0,1.0
NVDA,2017-11-10 00:00:00+00:00,216.14,218.67,211.63,213.08,31197127,214.120979181,216.6273457829,209.653108282,211.0895634491,31197127,0.0,1.0
NVDA,2017-11-13 00:00:00+00:00,212.63,217.17,212.01,216.14,14398431,210.6437670179,215.141357679,210.0295586017,214.120979181,14398431,0.0,1.0
NVDA,2017-11-14 00:00:00+00:00,214.18,214.8,211.23,213.0,13101484,212.1792880586,212.7934964749,209.2568447876,211.0103107502,13101484,0.0,1.0
NVDA,2017-11-15 00:00:00+00:00,209.98,212.0,207.8,211.95,12427082,208.0185213678,210.0196520143,205.8588853235,209.9701190775,12427082,0.0,1.0
NVDA,2017-11-16 00:00:00+00:00,211.61,214.2,211.25,212.98,9947915,209.6332951073,212.1991012333,209.2766579624,210.9904975755,9947915,0.0,1.0
NVDA,2017-11-17 00:00:00+00:00,211.36,215.35,210.75,213.92,12702474,209.3856304233,213.3383587796,208.7813285944,211.9217167873,12702474,0.0,1.0
NVDA,2017-11-20 00:00:00+00:00,214.08,214.57,210.5,211.99,9828414,212.080222185,212.5656449656,208.5336639104,210.0097454269,9828414,0.0,1.0
NVDA,2017-11-21 00:00:00+00:00,216.05,216.52,214.4,215.69,9858634,214.0318198948,214.4974295006,212.3972329805,213.6751827498,9858634,0.0,1.0
NVDA,2017-11-22 00:00:00+00:00,214.93,217.0,213.61,217.0,8766814,213.0708809209,215.1229756658,211.7622987648,215.1229756658,8766814,0.15,1.0
NVDA,2017-11-24 00:00:00+00:00,216.96,217.0,214.6,215.59,4517982,215.083321661,215.1229756658,212.7437353819,213.725171999,4517982,0.0,1.0
NVDA,2017-11-27 00:00:00+00:00,214.14,217.36,214.01,217.31,10477983,212.2877143275,215.4798617083,212.1588388121,215.4302942024,10477983,0.0,1.0
NVDA,2017-11-28 00:00:00+00:00,210.71,214.73,208.24,214.35,12677148,208.8873834218,212.8726108973,206.4387486297,212.4958978523,12677148,0.0,1.0
NVDA,2017-11-29 00:00:00+00:00,196.42,210.12,191.23,210.01,34865791,194.7209902316,208.302486852,189.5758831178,208.193438339,34865791,0.0,1.0
NVDA,2017-11-30 00:00:00+00:00,200.71,202.68,196.65,199.2,20564479,198.9738822391,200.9268419721,194.9490007589,197.4769435605,20564479,0.0,1.0
NVDA,2017-12-01 00:00:00+00:00,197.68,200.13,192.47,199.31,20249432,195.9700913807,198.3988991705,190.8051572645,197.5859920735,20249432,0.0,1.0
NVDA,2017-12-04 00:00:00+00:00,186.66,200.3,184.5,200.05,31021123,185.0454130773,198.5674286906,182.9040968218,198.319591161,31021123,0.0,1.0
NVDA,2017-12-05 00:00:00+00:00,187.74,192.7,180.58,182.4,24480558,186.116071205,191.0331677917,179.0180043582,180.8222615734,24480558,0.0,1.0
NVDA,2017-12-06 00:00:00+00:00,189.26,190.14,184.84,185.7,11464458,187.6229233848,188.4953114889,183.241155862,184.0937169637,11464458,0.0,1.0
NVDA,2017-12-07 00:00:00+00:00,191.99,193.6,190.12,191.96,13190983,190.3293092077,191.9253828981,188.4754844865,190.2995687041,13190983,0.0,1.0
NVDA,2017-12-08 00:00:00+00:00,191.49,194.78,191.15,194.01,11483868,189.8336341486,193.0951760377,189.4965751083,192.3318364466,11483868,0.0,1.0
NVDA,2017-12-11 00:00:00+00:00,194.66,194.78,191.42,192.06,9106693,192.9762140235,193.0951760377,189.7642396403,190.398703716,9106693,0.0,1.0
NVDA,2017-12-12 00:00:00+00:00,190.84,193.84,189.89,192.9,11296559,189.1892565717,192.1633069265,188.2474739593,191.2314378153,11296559,0.0,1.0
NVDA,2017-12-13 00:00:00+00:00,186.18,192.55,185.88,192.5,13744496,184.5695650205,190.8844652739,184.272159985,190.834897768,13744496,0.0,1.0
NVDA,2017-12-14 00:00:00+00:00,186.47,189.34,184.6,185.92,10871746,184.8570565548,187.7022313943,183.0032318336,184.3118139898,10871746,0.0,1.0
NVDA,2017-12-15 00:00:00+00:00,191.56,192.38,185.62,188.25,16090200,189.9030286568,190.7159357538,184.0144089543,186.6216597653,16090200,0.0,1.0
NVDA,2017-12-18 00:00:00+00:00,197.9,198.02,192.0,193.2,11730697,196.1881884067,196.3071504209,190.3392227089,191.5288428508,11730697,0.0,1.0
NVDA,2017-12-19 00:00:00+00:00,196.11,197.73,194.96,197.52,9217358,194.413671695,196.0196588866,193.273619059,195.8114753618,9217358,0.0,1.0
NVDA,2017-12-20 00:00:00+00:00,196.8,198.07,194.55,197.7,7185318,195.0977032766,196.3567179268,192.8671655105,195.989918383,7185318,0.0,1.0
NVDA,2017-12-21 00:00:00+00:00,195.89,197.95,195.55,196.94,7458634,194.195574669,196.2377559126,193.8585156288,195.2364922932,7458634,0.0,1.0
NVDA,2017-12-22 00:00:00+00:00,195.27,195.65,191.25,194.4,11613423,193.5809375956,193.9576506406,189.5957101202,192.7184629927,11613423,0.0,1.0
NVDA,2017-12-26 00:00:00+00:00,197.44,197.75,191.82,193.03,8821296,195.7321673523,196.039485889,190.1607796876,191.3603133307,8821296,0.0,1.0
NVDA,2017-12-27 00:00:00+00:00,197.17,199.97,196.31,196.9,8097374,195.4645028204,198.2402831515,194.6119417186,195.1968382884,8097374,0.0,1.0
NVDA,2017-12-28 00:00:00+00:00,197.4,199.38,197.15,198.13,5978211,195.6925133476,197.6553865817,195.444675818,196.4161989339,5978211,0.0,1.0
NVDA,2017-12-29 00:00:00+00:00,193.5,198.46,193.5,198.46,6896330,191.8262478863,196.7433444729,191.8262478863,196.7433444729,6896330,0.0,1.0
NVDA,2018-01-02 00:00:00+00:00,199.35,199.5,194.5,195.78,8303752,197.6256460782,197.7743485959,192.8175980046,194.086526156,8303752,0.0,1.0
NVDA,2018-01-03 00:00:00+00:00,212.47,213.7,203.75,204.1,22499518,210.63215963,211.8515202754,201.9875865986,202.33455914,22499518,0.0,1.0
NVDA,2018-01-04 00:00:00+00:00,213.59,218.05,212.69,215.76,14346675,211.7424717624,216.1638932899,210.850256656,213.8937015191,14346675,0.0,1.0
NVDA,2018-01-05 00:00:00+00:00,215.4,216.91,211.08,214.19,14008768,213.5368154765,215.0337541551,209.2541829656,212.3372818334,14008768,0.0,1.0
NVDA,2018-01-08 00:00:00+00:00,222.0,225.0,218.58,220.4,21190932,220.0797262571,223.053776612,216.6893088526,218.4935660679,21190932,0.0,1.0
NVDA,2018-01-09 00:00:00+00:00,221.94,223.82,218.64,222.22,11750593,220.02024525,221.8839834724,216.7487898597,220.2978232832,11750593,0.0,1.0
NVDA,2018-01-10 00:00:00+00:00,223.68,223.82,216.0,218.2,14087612,221.7451944558,221.8839834724,214.1316255475,216.3125958077,14087612,0.0,1.0
NVDA,2018-01-11 00:00:00+00:00,224.08,226.27,223.21,225.0,9812137,222.1417345031,224.3127912622,221.2792599002,223.053776612,9812137,0.0,1.0
NVDA,2018-01-12 00:00:00+00:00,222.98,224.99,221.34,223.6,8931936,221.051249373,223.0438631108,219.4254351791,221.6658864464,8931936,0.0,1.0
NVDA,2018-01-16 00:00:00+00:00,220.11,227.51,216.69,224.05,17104812,218.2060745336,225.5420654088,214.8156571291,222.1119939996,17104812,0.0,1.0
NVDA,2018-01-17 00:00:00+00:00,224.72,225.12,216.9,220.7,13112629,222.7761985788,223.1727386262,215.0238406539,218.7909711034,13112629,0.0,1.0
NVDA,2018-01-18 00:00:00+00:00,224.44,226.64,222.68,223.94,10071489,222.4986205457,224.6795908059,220.7538443376,222.0029454866,10071489,0.0,1.0
NVDA,2018-01-19 00:00:00+00:00,230.11,231.09,227.0,228.09,14544968,228.1195757163,229.0910988323,225.0364768485,226.1170484774,14544968,0.0,1.0
NVDA,2018-01-22 00:00:00+00:00,233.69,233.76,228.1,230.43,9614659,231.6686091398,231.7380036481,226.1269619786,228.4368077542,9614659,0.0,1.0
NVDA,2018-01-23 00:00:00+00:00,238.91,239.83,235.1,235.85,11293069,236.8434567572,237.755498866,233.0664128065,233.8099253952,11293069,0.0,1.0
NVDA,2018-01-24 00:00:00+00:00,235.8,240.49,233.55,239.04,14406492,233.7603578893,238.409789944,231.5298201232,236.9723322725,14406492,0.0,1.0
NVDA,2018-01-25 00:00:00+00:00,236.35,239.75,235.75,238.0,10105341,234.3056004544,237.6761908565,233.7107903834,235.9413281495,10105341,0.0,1.0
NVDA,2018-01-26 00:00:00+00:00,243.33,243.34,237.6,238.12,12755309,241.2252242799,241.2351377811,235.5447881022,236.0602901637,12755309,0.0,1.0
NVDA,2018-01-29 00:00:00+00:00,246.85,248.11,240.61,242.74,11282948,244.7147766963,245.9638778453,238.5287519582,240.6403277102,11282948,0.0,1.0
NVDA,2018-01-30 00:00:00+00:00,242.72,246.42,238.41,241.11,14133180,240.6205007078,244.2884961454,236.347781698,239.0244270174,14133180,0.0,1.0
NVDA,2018-01-31 00:00:00+00:00,245.8,249.27,244.45,245.77,11818115,243.6738590721,247.1138439825,242.3355364124,243.6441185685,11818115,0.0,1.0
NVDA,2018-02-01 00:00:00+00:00,240.5,246.9,238.06,238.52,12716271,238.4197034452,244.7643442022,236.0008091566,236.456830211,12716271,0.0,1.0
NVDA,2018-02-02 00:00:00+00:00,233.52,237.97,231.17,237.0,17794503,231.5000796197,235.911587646,229.1704068417,234.9499780313,17794503,0.0,1.0
NVDA,2018-02-05 00:00:00+00:00,213.7,233.23,205.0,227.0,27907654,211.8515202754,231.2125880854,203.2267742465,225.0364768485,27907654,0.0,1.0
NVDA,2018-02-06 00:00:00+00:00,225.58,225.7,204.0,204.4,26591746,223.6287596806,223.7477216948,202.2354241282,202.6319641755,26591746,0.0,1.0
NVDA,2018-02-07 00:00:00+00:00,228.8,234.97,226.7,229.58,19931234,226.8209070614,232.9375372912,224.739071813,227.5941601537,19931234,0.0,1.0
NVDA,2018-02-08 00:00:00+00:00,217.52,235.22,217.51,233.88,21664353,215.6384777273,233.1853748207,215.6285642261,231.8569656622,21664353,0.0,1.0
NVDA,2018-02-09 00:00:00+00:00,232.08,238.89,217.52,238.25,41044898,230.0725354493,236.8236297548,215.6384777273,236.1891656791,41044898,0.0,1.0
NVDA,2018-02-12 00:00:00+00:00,228.03,235.48,225.03,235.36,27179807,226.0575674703,233.4431258515,223.0835171155,233.3241638373,27179807,0.0,1.0
NVDA,2018-02-13 00:00:00+00:00,232.63,234.5,225.25,226.56,15573359,230.6177780144,232.4716027356,223.3016141415,224.6002827965,15573359,0.0,1.0
NVDA,2018-02-14 00:00:00+00:00,241.42,242.59,230.55,231.0,18453757,239.331745554,240.4916251924,228.5557697684,229.0018773216,18453757,0.0,1.0
NVDA,2018-02-15 00:00:00+00:00,246.5,248.37,241.52,244.79,17392024,244.3678041549,246.2216288761,239.4308805659,242.6725954526,17392024,0.0,1.0
NVDA,2018-02-16 00:00:00+00:00,243.84,250.0,243.47,245.4,15812549,241.7308128403,247.8375295688,241.3640132965,243.2773190248,15812549,0.0,1.0
NVDA,2018-02-20 00:00:00+00:00,249.08,251.87,244.6,244.75,17075723,246.92548746,249.69135429,242.4842389302,242.6329414479,17075723,0.0,1.0
NVDA,2018-02-21 00:00:00+00:00,241.51,251.97,241.36,251.69,21021844,239.4209670647,249.7904893018,239.2722645469,249.5129112687,21021844,0.0,1.0
NVDA,2018-02-22 00:00:00+00:00,242.15,245.63,239.5,242.73,12998992,240.2041336581,243.6561691119,237.5754284994,240.7794729004,12998992,0.15,1.0
NVDA,2018-02-23 00:00:00+00:00,245.93,245.93,242.52,244.57,10258215,243.9537583751,243.9537583751,240.5711604161,242.6046870484,10258215,0.0,1.0
NVDA,2018-02-26 00:00:00+00:00,246.58,247.98,244.06,247.8,11145830,244.5985351122,245.9872850074,242.0987853009,245.8087314494,11145830,0.0,1.0
NVDA,2018-02-27 00:00:00+00:00,246.06,248.91,245.13,245.5,11323269,244.0827137226,246.9098117235,243.1601870065,243.5272137645,11323269,0.0,1.0
NVDA,2018-02-28 00:00:00+00:00,242.0,248.1,241.53,246.5,12950470,240.0553390265,246.1063207127,239.5891158474,244.5191779753,12950470,0.0,1.0
NVDA,2018-03-01 00:00:00+00:00,232.21,244.09,228.12,241.91,26002972,230.3440094022,242.1285442272,226.2868757799,239.9660622475,26002972,0.0,1.0
NVDA,2018-03-02 00:00:00+00:00,236.54,236.8,221.85,227.86,22835685,234.6392144352,234.8971251301,220.0672601778,226.028965085,22835685,0.0,1.0
NVDA,2018-03-05 00:00:00+00:00,235.65,237.25,229.52,234.51,15519413,233.7563662876,235.3435090249,227.675625675,232.6255270872,15519413,0.0,1.0
NVDA,2018-03-06 00:00:00+00:00,242.16,242.94,237.36,239.1,15920243,240.2140533002,240.9877853847,235.4526250881,237.178642815,15920243,0.0,1.0
NVDA,2018-03-07 00:00:00+00:00,241.84,243.95,237.95,238.0,14530226,239.8966247528,241.9896692377,236.0378839725,236.0874821831,14530226,0.0,1.0
NVDA,2018-03-08 00:00:00+00:00,241.18,242.95,239.39,242.95,10163665,239.2419283736,240.9977050268,237.4663124362,240.9977050268,10163665,0.0,1.0
NVDA,2018-03-09 00:00:00+00:00,245.33,245.85,242.45,243.1,12580234,243.3585798486,243.8744012383,240.5017229214,241.1464996584,12580234,0.0,1.0
NVDA,2018-03-12 00:00:00+00:00,249.76,253.0,246.67,247.0,15056073,247.7529813027,250.9669453459,244.6878118912,245.0151600808,15056073,0.0,1.0
NVDA,2018-03-13 00:00:00+00:00,247.71,254.5,246.04,251.49,15408000,245.7194546705,252.4548916622,244.0628744383,249.4690793875,15408000,0.0,1.0
NVDA,2018-03-14 00:00:00+00:00,248.74,250.55,246.22,249.45,12573947,246.7411778076,248.5366330293,244.2414279963,247.4454723974,12573947,0.0,1.0
NVDA,2018-03-15 00:00:00+00:00,249.34,252.62,247.64,249.29,9992834,247.3363563342,250.5899989458,245.6500171757,247.2867581236,9992834,0.0,1.0
NVDA,2018-03-16 00:00:00+00:00,250.48,251.25,248.48,250.0,9634107,248.4671955345,249.2310079769,246.4832671128,247.9910527133,9634107,0.0,1.0
NVDA,2018-03-19 00:00:00+00:00,241.0,249.35,237.0,248.18,17472128,239.0633748156,247.3462759763,235.0955179722,246.1856778496,17472128,0.0,1.0
NVDA,2018-03-20 00:00:00+00:00,249.58,251.15,241.12,241.12,13725505,247.5744277448,249.1318115558,239.1824105209,239.1824105209,13725505,0.0,1.0
NVDA,2018-03-21 00:00:00+00:00,248.56,252.0,247.33,249.32,10841782,246.5626242497,249.974981135,245.3425082703,247.3165170499,10841782,0.0,1.0
NVDA,2018-03-22 00:00:00+00:00,241.85,247.88,240.34,246.0,13663927,239.9065443949,245.8880885863,238.4086784365,244.0231958699,13663927,0.0,1.0
NVDA,2018-03-23 00:00:00+00:00,232.97,242.5,232.52,242.4,18225390,231.0979022025,240.5513211319,230.6515183076,240.4521247108,18225390,0.0,1.0
NVDA,2018-03-26 00:00:00+00:00,244.48,244.53,235.9,238.0,15130542,242.5154102694,242.56500848,234.0043573403,236.0874821831,15130542,0.0,1.0
NVDA,2018-03-27 00:00:00+00:00,225.52,250.0,219.85,247.75,34462113,223.7077688316,247.9910527133,218.0833317561,245.7591332389,34462113,0.0,1.0
NVDA,2018-03-28 00:00:00+00:00,221.35,229.39,217.0,224.13,23647648,219.5712780724,227.5466703276,215.2562337552,222.3289385785,23647648,0.0,1.0
NVDA,2018-03-29 00:00:00+00:00,231.59,235.5,220.7,224.11,22915692,229.7289915915,233.6075716559,218.9265013353,222.3090992943,22915692,0.0,1.0
NVDA,2018-04-02 00:00:00+00:00,221.05,234.65,217.5,228.74,23052315,219.2736888091,232.7644020767,215.7522158606,226.9018935906,23052315,0.0,1.0
NVDA,2018-04-03 00:00:00+00:00,225.35,230.35,221.35,227.8,16685759,223.5391349158,228.4989559701,219.5712780724,225.9694472324,16685759,0.0,1.0
NVDA,2018-04-04 00:00:00+00:00,226.24,226.66,214.0,215.01,19729161,224.4219830634,224.838608032,212.2803411226,213.2822249756,19729161,0.0,1.0
NVDA,2018-04-05 00:00:00+00:00,221.38,229.13,218.49,228.6,17530973,219.6010369987,227.2887596328,216.7342604293,226.7630186011,17530973,0.0,1.0
NVDA,2018-04-06 00:00:00+00:00,214.25,221.6,213.07,217.23,16574720,212.5283321753,219.8192691251,211.3578144065,215.4843855237,16574720,0.0,1.0
NVDA,2018-04-09 00:00:00+00:00,215.41,221.97,214.6,216.8,12488120,213.6790106599,220.1862958831,212.8755196491,215.057840913,12488120,0.0,1.0
